State,Year,Total Banks,Avg ROA,Avg Capital Ratio,Total Assets,Avg Uninsured Deposit Pct
TX,2018,453,1.3630043892805994,21.92458968327106,2016183000,26.771697347380737
TX,2019,435,1.394841820311781,22.585206211776093,2131323078,27.52525156949326
TX,2020,418,1.2182307522778493,15.235733716915943,3779363292,29.12265643762819
TX,2021,409,1.3629414761468845,14.13588382243968,4418117292,32.01306852553524
TX,2022,401,1.2067127104222977,14.848399320703827,4525506149,33.860986459804906
TX,2023,391,1.4000692285346366,14.930981517116582,4271784618,31.438076965939548
TX,2024,388,1.2634805263291267,14.662566931320718,3786738900,30.928444348482568
TX,2025,377,1.2863627518140541,15.01872479078503,3513052729,31.907570923649928
UT,2018,44,2.0252481590876377,25.69194497036534,2775315300,17.488293392518464
UT,2019,41,3.0097558900230323,30.91703479572012,2942553332,18.460904742122686
UT,2020,42,1.1405329729049365,26.988365173579098,3286328621,20.260316473041527
UT,2021,45,1.818933311112154,35.69203010203438,3464023085,25.13894725423352
UT,2022,43,2.4019244451856663,22.900139563060964,3751390759,25.260686537409605
UT,2023,42,2.3462319657399453,25.891338772815544,4058224597,21.692677363943336
UT,2024,42,2.1980114075737984,26.433551250954263,4275921744,20.32265795051828
UT,2025,43,2.023161067004888,24.443128565195988,4557385226,20.93336373203194
VA,2018,78,1.0157332664163223,45.12907342644338,2927672930,21.57949205554406
VA,2019,75,1.0187092972668936,26.116396630512966,3047691306,23.15501195474947
VA,2020,71,0.7488416206799979,19.99693730491323,3371045096,25.812598863787453
VA,2021,70,1.1598387541468835,28.23875288974723,3559983772,29.299634553659264
VA,2022,65,1.0260464148528734,17.482884937784586,3173738034,31.633189908204873
VA,2023,63,0.8287028720500329,18.10330118809867,3056179587,27.187333514327637
VA,2024,62,0.7739289202065035,18.55789115096844,3122443798,26.068381733873732
VA,2025,59,0.9799013217263642,20.498669139397514,3723839637,26.31487879962804
VI,2018,1,1.2899463551599448,17.280635327341624,877398,40.74076595995815
VI,2019,1,1.7802812466747249,21.286341562759063,1032174,47.398711606521545
VI,2020,1,1.5628088316066464,5.456052773910962,1165322,47.27228682863229
VI,2021,1,1.5533295673926486,0.0,1465263,53.8583982151028
VI,2022,1,2.413282349293734,14.389698103498475,1912338,56.18566329273273
VI,2023,1,2.2619593090173833,5.255549514195882,1870466,41.795977011263055
VI,2024,1,2.2404403533842743,0.0,1886577,37.4927118040691
VI,2025,1,1.782449554968152,0.0,1960179,30.190509990119807
VT,2018,11,0.7945895121733944,15.576037238986304,20177586,12.711788894386784
VT,2019,11,0.9196951375202871,15.935678333024446,21170464,12.980374024714367
VT,2020,11,0.7699971765688033,11.915008455215483,24649152,14.446328259922984
VT,2021,11,0.9427271430119252,14.011503615270705,28290147,17.500805524682132
VT,2022,12,0.5429180741651274,13.30709771203916,29595070,21.873555293065316
VT,2023,12,0.5612682742461733,12.652656507440023,30933960,19.59948230707346
VT,2024,12,0.6071880060042841,12.781607213592231,33055580,17.7271802441439
VT,2025,12,0.739957915815903,13.953951252033015,34903371,18.578054047330173
WA,2018,46,1.104797439124407,18.64318471374699,318615362,24.54622238756701
WA,2019,41,1.2213743849640264,19.950212690905136,330445739,25.02701599584399
WA,2020,41,0.9012881141984787,11.354139109507273,384133424,27.210847462273698
WA,2021,40,0.9732436879292523,13.571850389338431,437924022,31.148125999953674
WA,2022,41,0.44334150556556284,14.516194250200659,463053203,32.44865694921577
WA,2023,40,0.7718868135185158,14.615169787695773,392480176,27.464294845413583
WA,2024,38,0.6174604357771889,15.648480432554043,415623547,27.225587685282278
WA,2025,36,0.6664297624727451,10.858470451312419,384747408,28.08513229769149
WI,2018,211,1.2843811400244807,20.89503143586368,459621186,17.848434610266146
WI,2019,201,1.333499023628479,20.662527379526384,471541268,18.66077645104181
WI,2020,187,1.4903928474688428,13.64221114941583,520864514,20.642767237857836
WI,2021,179,1.7794597480065915,12.915715280538892,560591989,22.910378658500072
WI,2022,175,1.7675032924193894,12.881863948005497,587619320,23.62060235405412
WI,2023,167,1.2537047607024743,12.58050212458799,608500039,21.720964591808322
WI,2024,162,1.3785315540828045,11.736453714322796,626197482,22.087589506557737
WI,2025,159,1.5121137099429969,9.977298575757986,657064935,23.031688489336933
WV,2018,55,1.2928806092838137,23.507233066430626,124545265,13.59837763148754
WV,2019,51,1.3419307945951264,22.993852363730955,134964083,13.674503112402647
WV,2020,49,1.1399561022393379,9.601393927158433,155784025,14.115168730508326
WV,2021,48,1.6465163168656614,7.588042324454447,166616380,15.582724071450361
WV,2022,47,1.3945358241595072,7.48392003334361,169029299,17.40124766823603
WV,2023,47,1.315741779556013,7.670364076608581,178052307,17.964928702581773
WV,2024,47,1.3408634090836051,7.449093023617409,169778025,17.029509852726367
WV,2025,45,1.503733239152179,7.704291158624106,204000008,17.526884875643706
WY,2018,31,0.9842381193155981,18.98064785361378,34221997,24.084688992824603
WY,2019,31,0.9354609698626293,19.427948568095623,36092597,24.901489298736255
WY,2020,30,1.0752893723279888,14.276912293193483,41948761,26.879678507619357
WY,2021,30,1.193814382028054,13.885515820211996,47576172,28.56379371278848
WY,2022,28,0.8863370350404839,13.762424651544578,44683861,30.300615489207075
WY,2023,27,0.8728696353138881,15.636675770694339,40340772,29.30045687695346
WY,2024,26,0.7108913635590692,16.332491705383845,41318356,28.304914072079157
WY,2025,26,0.8302343391303499,14.310996386363179,42130931,28.354561737833418
